GCPJ,completeness_score,missing_columns,priority
2200638546,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200573278,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200505559,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300224518,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
1600042988,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1600295420,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1700730511,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1700124422,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
2300995450,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300995468,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300468787,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300630948,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300195255,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300261013,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300574394,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300408123,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200974169,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300469226,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300542491,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300399343,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300404246,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200792311,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300068320,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
1601663552,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1700097537,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1900629555,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
1800556846,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1700313859,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1800172287,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1601734653,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1500353727,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1700364629,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1601193416,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
1900815637,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2000340654,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
1600009184,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;VARA;COMARCA;UF,Alta
2400089927,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2301034143,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2000338123,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2000248036,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
1900845052,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;CPF/CNPJ;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
1900686463,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100860335,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100799366,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100472149,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400673427,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300531425,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400770579,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400387714,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400386841,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400747855,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400277900,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100310891,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200380242,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200322671,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200317619,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200317563,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100963916,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100708243,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100860931,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100318718,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400674038,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400729815,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400520353,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2301075710,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2000481430,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2000170561,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200401294,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100921432,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2100597767,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200404176,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200403613,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
1900813496,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300826306,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300914057,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400537604,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400089490,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400384515,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400206733,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200002311,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400023012,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2400130486,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300189382,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300399572,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300335105,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200819262,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300641535,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2200404822,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
2300601809,18.75,CÓD. INTERNO;TIPO DE OPERAÇÃO/CARTEIRA;AGÊNCIA;CONTA;GESTOR;SEGMENTO DO CONTRATO;PROCESSO;PROCEDIMENTO;DEVEDOR SOLIDÁRIO 1;DEVEDOR SOLIDÁRIO 2;CPF 2;COMARCA;UF,Alta
